customer_id,age,gender,city,occupation,annual_income_inr,credit_score,num_credit_cards,debt_to_income,avg_monthly_spend_inr,late_payments_12m,has_loan,loan_amount_inr,loan_term_months,existing_customer_years,products_owned,defaulted,churned,customer_segment
2116,28,Female,Mumbai,Self-Employed,1744100,606,3,0.37,1000,0,1,1711200,32,5.3,5,0,0,Standard
2117,67,Male,Chennai,Junior Professional,745700,592,2,0.28,39080,1,1,1523100,49,1.6,1,0,0,Standard
2118,46,Male,Mumbai,Manager,1496700,778,2,0.23,55350,2,0,0,0,7.2,3,0,0,Gold
2119,46,Female,Delhi,Unemployed,249700,599,2,0.36,45650,1,0,0,0,2.9,2,0,0,Standard
2120,54,Male,Ahmedabad,Junior Professional,785400,679,1,0.2,44290,0,1,50000,147,3.8,3,0,0,Silver
2121,57,Male,Hyderabad,Self-Employed,685600,549,3,0.41,20260,1,1,916400,26,5.6,4,0,1,Standard
2122,67,Male,Jaipur,Student,1515100,685,2,0.35,26590,0,0,0,0,8.0,2,0,0,Silver
2123,48,Female,Pune,Manager,974100,775,0,0.31,18020,0,1,1990000,199,6.7,1,0,1,Standard
2124,49,Male,Kolkata,Retired,120000,777,1,0.32,20300,0,0,0,0,4.5,2,0,0,Standard
2125,56,Male,Jaipur,Unemployed,375900,764,3,0.19,30830,1,1,600900,134,4.4,2,0,0,Standard
2126,31,Male,Chennai,Retired,494900,674,1,0.2,53400,0,0,0,0,0.6,0,0,0,Standard
2127,34,Male,Hyderabad,Self-Employed,1273600,769,2,0.53,92620,1,0,0,0,3.4,2,0,0,Silver
2128,50,Male,Ahmedabad,Senior Professional,1222000,714,0,0.3,37930,0,1,1609900,141,8.8,2,1,0,Silver
2129,21,Female,Jaipur,Self-Employed,779800,645,1,0.15,45810,2,1,50000,67,4.6,4,0,0,Standard
2130,34,Male,Bengaluru,Junior Professional,680600,711,2,0.43,1000,0,1,1470800,144,1.8,2,0,0,Standard
2131,55,Male,Jaipur,Manager,1186600,751,2,0.2,26210,3,0,0,0,6.6,3,0,0,Silver
2132,68,Female,Lucknow,Manager,448200,574,1,0.39,65630,0,1,622800,86,4.8,2,0,0,Standard
2133,45,Female,Delhi,Manager,1083100,595,0,0.5,36870,2,1,149300,219,0.0,3,0,0,Standard
2134,38,Male,Jaipur,Senior Professional,1049000,669,2,0.29,32900,0,0,0,0,1.5,4,0,0,Silver
2135,40,Male,Mumbai,Senior Professional,790200,582,3,0.46,93020,0,1,50000,56,0.4,2,0,0,Standard
2136,53,Male,Jaipur,Senior Professional,1059100,581,1,0.41,58800,0,0,0,0,0.9,4,1,0,Standard
2137,46,Female,Jaipur,Junior Professional,940800,646,1,0.51,50430,0,1,530400,115,2.1,4,0,1,Standard
2138,19,Male,Jaipur,Senior Professional,1099000,759,2,0.39,33730,0,0,0,0,6.2,2,0,0,Silver
2139,46,Male,Hyderabad,Junior Professional,366400,758,2,0.26,40440,2,0,0,0,1.1,4,0,0,Standard
2140,38,Male,Lucknow,Retired,1145800,706,0,0.07,77760,1,1,633100,218,0.0,3,0,0,Silver
2141,54,Male,Pune,Student,1310600,694,2,0.22,79650,0,1,1192400,186,6.6,3,0,1,Silver
2142,63,Male,Mumbai,Unemployed,1028400,847,1,0.26,24250,0,1,843100,34,3.8,3,0,0,Silver
2143,68,Male,Jaipur,Junior Professional,1140500,637,1,0.44,2520,2,1,511500,109,6.9,2,1,0,Standard
2144,49,Female,Lucknow,Unemployed,856000,699,1,0.47,35990,1,0,0,0,4.6,2,0,0,Silver
2145,36,Female,Hyderabad,Self-Employed,1256500,633,4,0.19,50270,0,0,0,0,16.1,4,0,1,Standard
2146,41,Female,Bengaluru,Retired,926100,577,1,0.47,71120,3,1,1554000,59,3.7,2,0,1,Standard
2147,27,Female,Pune,Retired,440800,775,2,0.23,32900,0,0,0,0,1.5,0,0,0,Standard
2148,66,Male,Hyderabad,Self-Employed,1228100,656,3,0.22,28030,0,1,837600,187,5.0,1,0,0,Silver
2149,62,Female,Kolkata,Junior Professional,246300,736,2,0.15,57240,0,0,0,0,3.2,4,0,0,Standard
2150,62,Female,Hyderabad,Manager,1013100,660,1,0.36,16540,1,1,63500,110,5.3,4,1,0,Standard
2151,35,Female,Bengaluru,Senior Professional,746300,780,2,0.25,30250,1,1,742800,85,3.2,4,0,0,Silver
2152,34,Female,Bengaluru,Retired,720700,600,1,0.48,35110,2,0,0,0,8.1,2,0,0,Standard
2153,62,Male,Kolkata,Retired,968800,773,3,0.21,33570,0,0,0,0,8.2,2,0,0,Silver
2154,46,Male,Chennai,Junior Professional,616300,752,1,0.41,60580,1,0,0,0,2.3,3,0,0,Silver
2155,54,Male,Mumbai,Self-Employed,1104900,536,0,0.17,45710,0,0,0,0,6.5,3,0,0,Standard
2156,43,Male,Pune,Senior Professional,922700,639,1,0.44,24190,1,0,0,0,7.1,0,0,0,Standard
2157,41,Male,Ahmedabad,Self-Employed,653100,762,1,0.33,30290,1,1,2134800,174,7.5,1,0,1,Silver
2158,50,Male,Delhi,Manager,1435300,811,0,0.36,90960,0,0,0,0,0.0,3,0,1,Gold
2159,60,Male,Bengaluru,Manager,981900,737,2,0.28,6130,1,1,423200,45,5.5,2,0,1,Standard
2160,35,Female,Hyderabad,Retired,1152300,648,4,0.27,1000,0,1,50000,239,0.9,1,0,0,Standard
2161,60,Female,Lucknow,Junior Professional,1466600,603,3,0.38,10170,2,0,0,0,2.6,3,0,0,Standard
2162,30,Female,Hyderabad,Self-Employed,1460100,725,3,0.54,41080,1,1,86700,73,4.5,2,1,0,Silver
2163,38,Male,Jaipur,Self-Employed,1131900,646,0,0.19,57740,0,1,680500,23,2.2,0,1,0,Standard
2164,65,Female,Kolkata,Junior Professional,778900,649,0,0.28,32700,0,1,1057600,128,4.2,4,0,0,Standard
2165,67,Female,Lucknow,Senior Professional,328100,662,2,0.25,23720,2,1,1180400,197,6.9,2,0,0,Standard
2166,66,Female,Pune,Student,982700,751,6,0.14,20310,0,1,50000,146,5.2,3,0,0,Silver
2167,34,Female,Hyderabad,Manager,1337800,825,0,0.14,1000,1,1,151300,120,2.7,1,0,1,Standard
2168,61,Male,Ahmedabad,Retired,1041700,762,3,0.23,66990,1,1,931200,191,4.8,1,0,0,Gold
2169,66,Male,Mumbai,Junior Professional,120000,681,3,0.27,30950,1,0,0,0,4.9,0,1,1,Standard
2170,68,Female,Ahmedabad,Junior Professional,1248000,608,4,0.49,39450,1,0,0,0,6.0,3,1,0,Standard
2171,19,Other,Bengaluru,Senior Professional,1272600,733,1,0.44,52060,0,0,0,0,1.1,2,0,0,Gold
2172,56,Male,Kolkata,Junior Professional,779500,813,2,0.22,62740,0,1,622100,174,3.3,4,0,0,Silver
2173,69,Male,Pune,Junior Professional,1295300,760,3,0.41,30480,1,1,493100,178,4.3,2,0,0,Silver
2174,57,Male,Bengaluru,Self-Employed,1151200,697,0,0.22,16760,1,0,0,0,9.3,1,0,1,Standard
2175,30,Male,Chennai,Senior Professional,625800,641,3,0.31,34570,0,1,483500,98,1.7,1,0,0,Standard
2176,57,Other,Pune,Unemployed,1408500,708,2,0.36,32370,0,1,1223300,99,5.1,3,0,0,Silver
2177,23,Female,Ahmedabad,Senior Professional,393000,772,1,0.57,23840,0,1,1487400,76,2.6,5,0,0,Standard
2178,42,Male,Chennai,Manager,877100,699,2,0.35,9750,2,1,772700,41,0.9,2,0,0,Standard
2179,50,Male,Mumbai,Senior Professional,837200,672,1,0.14,42780,0,1,943400,28,5.5,3,0,0,Silver
2180,41,Male,Mumbai,Junior Professional,569800,625,1,0.41,61510,0,0,0,0,2.4,2,0,0,Standard
2181,54,Male,Kolkata,Senior Professional,1021500,887,1,0.46,70030,1,0,0,0,7.4,2,0,0,Silver
2182,30,Female,Jaipur,Self-Employed,1424100,609,1,0.43,19870,3,1,50000,156,1.6,1,1,0,Standard
2183,49,Female,Chennai,Retired,1399100,601,1,0.2,70170,2,1,857800,196,3.9,3,0,0,Standard
2184,51,Female,Mumbai,Student,1189500,693,4,0.33,12990,1,1,452900,19,5.0,2,0,0,Standard
2185,50,Male,Delhi,Manager,221600,664,2,0.32,37980,0,0,0,0,4.2,1,0,0,Standard
2186,33,Female,Lucknow,Self-Employed,365600,762,0,0.53,55910,0,0,0,0,0.0,4,1,0,Standard
2187,33,Female,Ahmedabad,Junior Professional,966500,765,1,0.39,46050,0,0,0,0,0.0,4,1,0,Silver
2188,31,Male,Mumbai,Unemployed,886300,583,1,0.53,63240,1,0,0,0,5.8,4,0,0,Standard
2189,42,Female,Bengaluru,Junior Professional,700800,620,1,0.23,14500,0,0,0,0,8.2,3,0,0,Standard
2190,48,Female,Ahmedabad,Retired,1662100,610,1,0.29,31350,0,1,1347900,12,0.2,1,0,0,Standard
2191,36,Female,Kolkata,Manager,942300,743,3,0.26,30940,0,1,581500,96,0.0,3,0,0,Silver
2192,39,Male,Bengaluru,Junior Professional,1117000,714,1,0.44,57780,1,0,0,0,5.5,3,0,0,Silver
2193,32,Male,Kolkata,Self-Employed,1295200,650,0,0.46,30370,1,1,1752600,29,6.0,1,0,0,Silver
2194,29,Male,Lucknow,Junior Professional,922000,697,2,0.37,39670,3,0,0,0,6.8,5,1,0,Silver
2195,52,Male,Lucknow,Self-Employed,1936400,590,4,0.33,29830,0,1,1149800,221,5.5,2,1,0,Standard
2196,60,Male,Jaipur,Self-Employed,523900,621,3,0.37,42240,1,1,50000,62,6.4,3,1,0,Standard
2197,33,Female,Hyderabad,Manager,657600,576,1,0.15,19980,0,1,415900,28,10.4,3,0,0,Standard
2198,62,Male,Mumbai,Junior Professional,522900,692,3,0.27,12610,1,1,1488400,104,2.2,3,0,0,Standard
2199,47,Male,Hyderabad,Senior Professional,1525100,691,3,0.28,25030,0,0,0,0,7.9,2,0,1,Silver
2200,26,Other,Mumbai,Manager,1220800,601,1,0.32,16640,0,1,1201500,156,10.1,4,0,0,Standard
2201,37,Female,Pune,Self-Employed,682300,714,2,0.24,30940,0,0,0,0,4.5,4,0,0,Silver
2202,18,Female,Kolkata,Self-Employed,554400,765,3,0.22,50630,0,1,936100,74,3.5,0,0,0,Standard
2203,20,Female,Hyderabad,Senior Professional,1454000,598,4,0.13,8250,1,0,0,0,2.3,2,1,0,Standard
2204,35,Male,Delhi,Self-Employed,1044700,654,2,0.37,26720,0,0,0,0,0.0,4,0,0,Silver
2205,41,Male,Pune,Self-Employed,1464200,721,0,0.16,78410,1,0,0,0,0.0,3,0,0,Gold
2206,59,Female,Mumbai,Self-Employed,875900,679,3,0.44,1000,1,1,916200,49,7.8,1,1,0,Standard
2207,24,Male,Bengaluru,Junior Professional,1104600,570,1,0.36,12660,0,1,1428800,190,2.7,2,0,0,Standard
2208,61,Male,Lucknow,Senior Professional,1020100,645,0,0.43,41040,1,1,1465400,39,3.7,4,1,0,Standard
2209,30,Male,Lucknow,Senior Professional,650400,642,2,0.21,2920,1,1,88200,121,1.0,0,1,0,Standard
2210,25,Female,Kolkata,Unemployed,842300,666,0,0.54,32380,0,0,0,0,3.7,3,0,1,Silver
2211,54,Male,Hyderabad,Self-Employed,426300,670,1,0.59,68460,0,1,1417000,235,7.7,2,0,0,Standard
2212,58,Female,Mumbai,Unemployed,1097600,805,2,0.32,22480,1,1,848000,34,2.1,2,0,0,Silver
2213,49,Male,Kolkata,Junior Professional,1204500,663,1,0.37,17090,0,0,0,0,10.2,2,0,0,Standard
2214,24,Female,Chennai,Self-Employed,1296100,543,0,0.32,2430,0,1,1007600,101,3.5,3,0,0,Standard
2215,23,Male,Ahmedabad,Retired,1166600,687,4,0.44,17380,0,0,0,0,4.6,3,0,0,Standard
2216,38,Male,Delhi,Junior Professional,848700,820,4,0.42,30190,4,0,0,0,7.4,3,0,0,Silver
2217,41,Female,Jaipur,Student,1520800,667,6,0.11,77690,1,1,1035500,103,7.0,3,0,1,Silver
2218,69,Female,Jaipur,Junior Professional,1256900,645,2,0.22,31270,2,1,560300,238,7.1,2,0,0,Standard
2219,32,Male,Chennai,Manager,1455400,656,2,0.37,32220,2,1,485400,152,12.4,4,0,0,Silver
2220,28,Male,Mumbai,Senior Professional,1480500,727,2,0.41,34030,1,1,50000,206,7.0,3,0,1,Silver
2221,67,Male,Chennai,Junior Professional,849800,655,1,0.34,17540,0,1,1176800,64,4.7,2,0,0,Standard
2222,26,Male,Hyderabad,Manager,1055200,559,3,0.12,1000,0,0,0,0,7.0,3,0,1,Standard
2223,19,Female,Ahmedabad,Self-Employed,1209800,626,2,0.39,63860,0,1,635200,232,1.6,4,0,0,Standard
2224,39,Male,Bengaluru,Unemployed,440300,675,2,0.54,47070,1,1,774900,175,4.8,3,0,0,Standard
2225,38,Female,Mumbai,Self-Employed,449200,723,2,0.04,57210,0,1,467100,132,11.3,1,0,0,Standard
2226,50,Male,Lucknow,Retired,380300,633,1,0.43,39700,0,1,907300,227,2.9,0,0,0,Standard
2227,63,Male,Bengaluru,Manager,856800,656,3,0.54,58180,0,1,50000,187,6.6,3,0,0,Silver
2228,66,Male,Mumbai,Unemployed,766700,684,1,0.43,4130,1,0,0,0,2.4,1,0,0,Standard
2229,33,Male,Jaipur,Senior Professional,325700,618,0,0.31,36010,1,0,0,0,1.4,1,1,0,Standard
2230,69,Male,Ahmedabad,Unemployed,959700,673,1,0.43,45320,1,0,0,0,2.6,1,0,0,Silver
2231,50,Female,Bengaluru,Retired,861800,717,0,0.31,61370,0,0,0,0,9.7,1,0,0,Silver
2232,21,Male,Chennai,Self-Employed,1372900,585,3,0.39,43320,1,0,0,0,5.5,2,0,0,Standard
2233,66,Female,Kolkata,Senior Professional,1705200,705,2,0.33,43340,2,0,0,0,3.4,3,0,0,Silver
2234,25,Male,Jaipur,Junior Professional,1082600,593,2,0.33,39520,2,1,364100,38,3.4,1,0,0,Standard
2235,48,Male,Hyderabad,Junior Professional,621300,594,1,0.23,5430,0,1,1258500,238,3.4,1,1,0,Standard
2236,59,Male,Bengaluru,Junior Professional,1158700,627,0,0.26,23130,0,1,108100,140,4.7,2,0,0,Standard
2237,30,Male,Mumbai,Student,903700,789,2,0.51,24910,0,1,162100,185,1.4,2,0,0,Silver
2238,32,Female,Jaipur,Senior Professional,803900,543,3,0.25,51660,1,1,218300,185,5.8,3,1,0,Standard
2239,42,Female,Jaipur,Student,555400,643,5,0.09,45280,0,1,1642100,229,7.6,3,0,0,Standard
2240,64,Female,Lucknow,Retired,714300,678,1,0.74,65120,0,1,165300,179,3.9,1,0,0,Silver
2241,29,Female,Ahmedabad,Self-Employed,828900,773,1,0.27,44760,0,1,751800,225,0.0,4,0,0,Silver
2242,52,Male,Bengaluru,Unemployed,1221600,836,1,0.29,30740,0,0,0,0,5.0,1,0,0,Silver
2243,41,Male,Bengaluru,Senior Professional,1104400,646,0,0.27,60650,0,1,176600,29,0.2,3,1,0,Standard
2244,23,Female,Bengaluru,Junior Professional,1630200,723,4,0.32,10110,1,0,0,0,0.0,2,0,0,Standard
2245,54,Male,Chennai,Junior Professional,1169700,672,4,0.23,29180,1,1,2098200,125,6.5,5,0,0,Silver
2246,61,Male,Lucknow,Unemployed,1069700,672,2,0.5,16060,0,0,0,0,0.0,2,0,0,Standard
2247,47,Female,Kolkata,Junior Professional,777500,702,1,0.3,12580,0,0,0,0,4.7,2,0,0,Standard
2248,27,Female,Chennai,Self-Employed,485000,553,3,0.19,13270,0,1,700000,93,7.0,2,0,0,Standard
2249,26,Female,Ahmedabad,Junior Professional,672000,676,3,0.01,21770,2,1,1258100,72,11.1,3,0,0,Silver
2250,40,Male,Jaipur,Senior Professional,620100,716,0,0.45,38810,1,0,0,0,0.0,4,0,0,Silver
2251,44,Female,Chennai,Student,120000,611,2,0.27,27990,1,1,507600,206,3.0,3,0,0,Standard
2252,46,Male,Jaipur,Senior Professional,496500,717,0,0.37,40190,2,1,1291400,104,1.6,5,1,0,Standard
2253,30,Male,Mumbai,Junior Professional,1540900,542,2,0.21,39420,1,1,1703800,193,5.8,2,1,0,Standard
2254,44,Male,Hyderabad,Unemployed,1047400,687,3,0.33,1000,1,1,1697700,59,1.0,4,0,0,Standard
2255,33,Female,Delhi,Junior Professional,749400,787,1,0.32,38090,0,0,0,0,11.3,3,0,0,Silver
2256,53,Female,Delhi,Junior Professional,1059400,663,1,0.43,20000,0,1,1726500,29,1.1,3,0,0,Silver
2257,59,Female,Bengaluru,Student,120000,602,0,0.34,2150,0,1,50000,68,4.5,1,0,0,Standard
2258,51,Male,Hyderabad,Retired,1012800,566,0,0.19,39530,1,1,888800,48,6.2,3,0,0,Standard
2259,18,Male,Ahmedabad,Self-Employed,1411000,711,1,0.61,36270,0,0,0,0,5.9,2,0,0,Silver
2260,69,Male,Pune,Self-Employed,851600,754,1,0.37,37940,1,1,1675000,141,3.4,2,0,0,Silver
2261,19,Female,Chennai,Manager,191200,676,0,0.21,48870,2,1,1069500,49,0.0,2,0,0,Standard
2262,69,Male,Chennai,Unemployed,734400,643,4,0.34,21370,1,0,0,0,3.4,3,0,0,Standard
2263,19,Male,Delhi,Junior Professional,1411700,526,2,0.37,15150,0,0,0,0,0.0,4,1,0,Standard
2264,44,Female,Ahmedabad,Self-Employed,1003500,690,3,0.38,34180,1,1,50000,100,3.9,2,0,0,Silver
2265,23,Male,Ahmedabad,Self-Employed,332700,625,2,0.36,25760,3,0,0,0,5.2,2,0,0,Standard
2266,22,Female,Pune,Student,1847100,629,0,0.35,88970,1,1,699600,114,2.5,3,1,0,Standard
2267,53,Male,Jaipur,Junior Professional,398500,809,1,0.43,31810,1,0,0,0,2.8,1,0,0,Standard
2268,55,Female,Jaipur,Manager,802800,536,0,0.41,34370,1,1,1276400,39,0.6,1,0,1,Standard
2269,24,Male,Jaipur,Junior Professional,485000,547,1,0.41,16700,2,1,613200,35,12.7,3,1,0,Standard
2270,68,Male,Delhi,Junior Professional,485600,699,3,0.11,13330,0,1,780600,125,6.0,2,1,0,Standard
2271,34,Male,Mumbai,Senior Professional,719100,649,1,0.11,1000,1,1,656500,233,0.3,3,0,1,Standard
2272,34,Male,Chennai,Junior Professional,1154500,638,1,0.22,27200,0,1,816200,182,0.7,2,0,0,Standard
2273,33,Female,Mumbai,Self-Employed,1416200,702,3,0.29,29530,1,1,491400,136,5.7,2,0,0,Silver
2274,41,Male,Mumbai,Senior Professional,745500,700,4,0.23,55530,1,0,0,0,0.0,4,0,0,Silver
2275,27,Male,Delhi,Self-Employed,495900,602,4,0.2,28510,1,1,50000,176,1.6,2,0,0,Standard
2276,40,Female,Delhi,Senior Professional,1091500,633,3,0.35,25330,2,1,50000,38,6.9,2,1,0,Standard
2277,28,Male,Hyderabad,Senior Professional,1103200,684,0,0.22,38100,0,1,528500,96,7.3,2,0,0,Silver
2278,20,Female,Hyderabad,Senior Professional,996200,693,1,0.03,31130,1,1,419800,102,5.1,2,0,0,Silver
2279,37,Female,Jaipur,Retired,1010300,719,0,0.16,52320,0,1,482200,116,4.2,3,0,0,Silver
2280,52,Male,Lucknow,Senior Professional,855000,633,2,0.25,61840,0,0,0,0,9.3,3,0,0,Standard
2281,57,Female,Delhi,Self-Employed,939300,708,1,0.29,32310,1,1,876400,45,0.6,2,0,0,Silver
2282,36,Male,Hyderabad,Unemployed,827300,756,3,0.43,13590,2,1,1264100,17,2.0,2,0,1,Standard
2283,34,Male,Pune,Manager,1328100,684,3,0.37,30090,1,1,1110400,116,9.6,3,0,0,Silver
2284,58,Male,Bengaluru,Junior Professional,1791400,672,6,0.08,37220,0,0,0,0,3.9,3,0,0,Silver
2285,53,Female,Hyderabad,Junior Professional,971900,661,6,0.49,5990,1,1,414000,93,5.9,3,0,0,Standard
2286,61,Female,Kolkata,Manager,897400,631,2,0.3,27140,2,1,1143400,200,4.6,3,1,0,Standard
2287,65,Female,Chennai,Self-Employed,1002300,605,1,0.33,3000,0,0,0,0,13.2,2,0,0,Standard
2288,60,Female,Ahmedabad,Self-Employed,636800,656,2,0.33,41320,2,0,0,0,2.5,2,0,0,Silver
2289,66,Male,Mumbai,Self-Employed,1206000,716,1,0.22,10820,1,1,67500,74,7.3,2,0,0,Standard
2290,39,Female,Chennai,Student,1076500,609,0,0.39,26480,1,0,0,0,0.0,3,0,1,Standard
2291,38,Female,Hyderabad,Self-Employed,731800,674,1,0.09,29900,1,1,1431700,65,5.1,2,0,0,Silver
2292,34,Female,Bengaluru,Manager,1260800,665,5,0.48,7240,0,0,0,0,7.9,2,0,0,Standard
2293,30,Female,Chennai,Retired,907600,822,1,0.34,33880,2,1,494800,228,7.1,4,0,0,Silver
2294,56,Other,Hyderabad,Self-Employed,512000,738,4,0.36,11420,2,1,381800,162,5.9,2,0,0,Standard
2295,55,Male,Ahmedabad,Senior Professional,1040600,737,1,0.38,62770,1,1,78000,136,6.8,0,0,0,Gold
2296,59,Female,Delhi,Self-Employed,994800,754,4,0.27,59750,3,1,507200,232,2.1,5,0,0,Silver
2297,26,Female,Jaipur,Manager,1284200,636,0,0.47,56670,0,1,1477200,110,6.8,2,0,0,Standard
2298,43,Female,Hyderabad,Senior Professional,1232600,790,2,0.23,36120,2,1,956600,150,10.6,2,0,0,Gold
2299,29,Male,Pune,Manager,856300,693,2,0.2,39970,1,0,0,0,2.2,2,0,0,Silver
2300,64,Female,Delhi,Junior Professional,711200,676,0,0.34,29660,3,1,571100,238,9.5,2,0,0,Silver
2301,31,Male,Lucknow,Junior Professional,900700,583,3,0.15,43930,1,1,999300,224,4.6,4,1,0,Standard
2302,25,Female,Kolkata,Self-Employed,1045300,648,0,0.25,65950,2,0,0,0,5.6,2,0,0,Standard
2303,47,Female,Ahmedabad,Senior Professional,1093500,539,2,0.35,13620,0,1,1331800,167,0.0,2,0,1,Standard
2304,63,Male,Jaipur,Self-Employed,1020600,660,0,0.41,42010,0,1,1542800,32,0.3,2,0,0,Silver
2305,65,Female,Lucknow,Senior Professional,863700,634,3,0.32,1000,0,1,105900,129,4.1,0,0,0,Standard
2306,22,Male,Bengaluru,Self-Employed,1298700,648,3,0.21,24960,1,0,0,0,8.0,2,0,0,Standard
2307,34,Female,Hyderabad,Self-Employed,630300,569,5,0.28,31960,1,0,0,0,2.5,4,1,0,Standard
2308,25,Female,Bengaluru,Self-Employed,1891800,736,2,0.24,39560,3,1,1580600,82,1.9,3,0,0,Silver
2309,34,Male,Pune,Senior Professional,1205200,727,2,0.31,46740,1,1,50000,184,2.7,3,0,0,Gold
2310,45,Female,Jaipur,Retired,449000,815,3,0.25,59400,2,0,0,0,10.8,2,0,0,Standard
2311,32,Male,Ahmedabad,Senior Professional,974100,813,1,0.2,5200,0,1,50000,94,7.5,0,0,0,Standard
2312,21,Female,Pune,Self-Employed,1209100,692,1,0.19,50610,0,1,1254100,85,3.5,3,0,0,Silver
2313,44,Female,Chennai,Senior Professional,760300,762,1,0.1,69290,2,1,800500,236,4.3,1,0,0,Silver
2314,20,Male,Ahmedabad,Junior Professional,301900,701,1,0.45,25740,2,0,0,0,0.0,0,0,0,Standard
2315,29,Female,Chennai,Manager,484400,646,5,0.41,23240,0,0,0,0,1.0,1,1,0,Standard
2316,18,Female,Jaipur,Senior Professional,1116800,658,3,0.17,37400,1,0,0,0,1.0,2,0,1,Silver
2317,22,Female,Pune,Junior Professional,198200,731,2,0.4,31980,0,0,0,0,3.4,1,0,0,Standard
2318,40,Female,Kolkata,Senior Professional,320300,900,0,0.33,30640,1,1,847900,182,8.2,2,0,0,Standard
2319,62,Male,Kolkata,Junior Professional,1114700,773,4,0.16,63700,1,1,483600,175,3.2,5,0,0,Gold
2320,58,Female,Ahmedabad,Retired,811000,700,1,0.19,82540,0,0,0,0,0.5,2,0,0,Silver
2321,23,Male,Chennai,Self-Employed,621700,719,2,0.3,28490,2,0,0,0,2.9,2,0,1,Silver
2322,19,Male,Hyderabad,Junior Professional,702100,718,1,0.41,81240,0,0,0,0,3.2,2,0,0,Silver
2323,35,Female,Chennai,Self-Employed,311700,673,2,0.39,27890,2,1,1629100,12,3.6,4,0,0,Standard
2324,51,Male,Lucknow,Manager,1093800,741,1,0.26,50130,1,0,0,0,3.9,0,0,0,Gold
2325,56,Female,Delhi,Self-Employed,577400,668,2,0.38,14080,0,1,441400,74,5.8,2,0,1,Standard
2326,60,Male,Ahmedabad,Manager,685700,599,1,0.3,17330,0,1,808200,159,1.0,3,0,0,Standard
2327,35,Female,Lucknow,Student,1038700,719,1,0.23,28490,2,1,1022600,238,8.8,3,0,0,Silver
2328,26,Female,Mumbai,Junior Professional,797300,729,2,0.44,51630,1,0,0,0,1.5,2,0,0,Silver
2329,19,Male,Kolkata,Self-Employed,618100,668,4,0.34,39150,0,0,0,0,5.5,1,0,0,Silver
2330,25,Male,Pune,Self-Employed,120000,705,0,0.38,2110,0,0,0,0,0.8,3,0,0,Standard
2331,21,Male,Hyderabad,Self-Employed,1047000,757,2,0.19,8330,1,0,0,0,1.0,1,0,0,Standard
2332,62,Female,Mumbai,Student,931600,676,1,0.26,1000,0,1,944000,78,7.8,0,0,0,Standard
2333,31,Female,Kolkata,Self-Employed,693000,644,0,0.42,41340,0,0,0,0,6.7,3,1,0,Standard
2334,60,Male,Pune,Senior Professional,485000,623,2,0.29,37940,1,1,50000,238,8.1,3,0,0,Standard
2335,46,Female,Ahmedabad,Self-Employed,905100,660,3,0.29,37560,2,1,50000,211,7.6,2,0,0,Silver
2336,46,Male,Mumbai,Junior Professional,1092200,803,3,0.19,37340,0,1,50000,109,0.0,5,0,0,Gold
2337,41,Male,Lucknow,Self-Employed,939100,664,1,0.34,19820,2,1,66100,62,6.0,3,0,0,Standard
2338,60,Male,Kolkata,Retired,1555200,709,0,0.19,38370,1,1,809800,42,4.7,3,0,0,Silver
2339,20,Male,Chennai,Junior Professional,1181900,654,8,0.36,63650,1,0,0,0,0.8,4,0,0,Silver
2340,22,Female,Chennai,Self-Employed,857100,647,3,0.2,46360,3,1,429200,80,1.9,5,1,0,Standard
2341,40,Female,Lucknow,Manager,1195300,610,1,0.29,11580,0,1,1154500,36,0.8,4,1,1,Standard
2342,38,Female,Pune,Junior Professional,919500,688,1,0.51,28290,1,0,0,0,5.8,2,0,1,Silver
2343,46,Female,Pune,Junior Professional,918100,639,2,0.36,22420,1,1,249600,15,7.5,3,0,0,Standard
2344,56,Male,Kolkata,Self-Employed,1418500,782,2,0.28,52620,0,1,212700,53,4.3,3,0,0,Gold
2345,48,Male,Hyderabad,Junior Professional,540800,671,1,0.42,13840,0,0,0,0,0.0,0,0,0,Standard
2346,31,Female,Bengaluru,Student,909300,676,1,0.23,38620,2,1,474900,156,3.6,1,0,0,Silver
2347,35,Female,Ahmedabad,Retired,1375900,666,2,0.2,28120,0,1,1832600,112,0.0,3,1,0,Silver
2348,57,Female,Hyderabad,Manager,1023600,710,1,0.28,19420,0,1,50000,158,11.6,2,0,0,Standard
2349,28,Female,Mumbai,Self-Employed,752400,799,2,0.45,39130,1,0,0,0,7.5,3,0,0,Silver
2350,44,Female,Chennai,Manager,217500,597,0,0.45,30550,1,0,0,0,7.1,3,0,0,Standard
2351,46,Female,Mumbai,Manager,120000,702,3,0.26,49870,0,0,0,0,0.0,1,0,0,Standard
2352,57,Female,Pune,Self-Employed,1730500,554,2,0.29,25230,0,1,372800,152,7.4,2,0,0,Standard
2353,55,Female,Kolkata,Student,1023400,778,2,0.37,11330,2,0,0,0,5.0,3,0,1,Standard
2354,42,Male,Lucknow,Junior Professional,666400,671,1,0.61,30850,1,1,396300,127,3.5,3,0,0,Silver
2355,34,Male,Kolkata,Manager,1039800,560,3,0.29,40000,0,0,0,0,5.6,3,1,0,Standard
2356,37,Female,Hyderabad,Retired,520900,578,0,0.49,47210,1,1,250800,232,0.0,0,0,0,Standard
2357,39,Male,Kolkata,Senior Professional,767500,745,1,0.35,31270,0,1,1590500,182,4.7,0,0,1,Silver
